"","tree_30","tree_8","tree_31","tree_10","tree_2","tree_21","most_probable","window_prob","modal_class","modal_prob","modal_prop","site"
"222",0.00218717,0.806569,0.00123793,0.108745,0.0803937,0.000867371,"tree_8","tree_10","tree_10",0.316371228179487,1,222
"223",0.140933,0.00987688,0.00764013,0.0946017,0.0568303,0.690118,"tree_21","tree_10","tree_10",0.316371228179487,1,223
"224",0.000106881,0.00813692,0.567737,0.122649,0.00106704,0.300304,"tree_31","tree_10","tree_10",0.316387125615385,1,224
"225",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.309435279461538,1,225
"226",0.123578,3.49296e-09,0.875831,0.000180199,6.86984e-06,0.000403502,"tree_31","tree_10","tree_10",0.309443253820513,1,226
"227",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.309443253820513,1,227
"228",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.309451176897436,1,228
"229",0.00869015,0.101755,0.106303,0.7051,0.00979053,0.0683607,"tree_10","tree_10","tree_10",0.308124971769231,1,229
"230",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.306800023051282,1,230
"231",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.299227817923077,1,231
"232",0.690754,0.00160957,0.0099538,0.111854,0.002558,0.183271,"tree_30","tree_10","tree_10",0.299219843564103,1,232
"233",6.82332e-08,5.84095e-08,1.14404e-05,0.995045,0.00469563,0.000248181,"tree_10","tree_10","tree_10",0.299219843564103,1,233
"234",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.30250533074359,1,234
"235",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.293131356384615,1,235
"236",0.229255,0.0676509,0.0341534,0.407702,0.0856625,0.175576,"tree_10","tree_10","tree_10",0.292262766641026,1,236
"237",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.303923689717949,1,237
"238",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.303872099974359,1,238
"239",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.303872099974359,1,239
"240",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.313183612794872,1,240
"241",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.330790741,1,241
"242",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.337876612794872,1,242
"243",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.346179928179487,1,243
"244",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.350346543564103,1,244
"245",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.350346543564103,1,245
"246",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.351739348717949,1,246
"247",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.354340092307692,1,247
"248",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.354348015384615,1,248
"249",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.339780374358974,1,249
"250",0.000181382,0.00124239,0.000815348,0.063891,0.0146053,0.919265,"tree_21","tree_10","tree_10",0.354750143589744,1,250
"251",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.350622297435897,1,251
"252",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.357211425641026,1,252
"253",0.185738,0.0159042,0.0492626,0.41158,0.0705364,0.266978,"tree_10","tree_10","tree_10",0.348054092307692,1,253
"254",0.0167057,0.0570165,0.00110546,0.145116,0.0616158,0.718441,"tree_21","tree_10","tree_10",0.348010476923077,1,254
"255",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.365731374358974,1,255
"256",0.00143909,0.00389109,0.00186476,0.930072,0.0096966,0.0530367,"tree_10","tree_10","tree_10",0.360642964102564,1,256
"257",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.360607271794872,1,257
"258",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.360818297435897,1,258
"259",0.116686,0.000928832,0.0767773,0.740774,0.020999,0.0438356,"tree_10","tree_10","tree_10",0.354128425641026,1,259
"260",0.00011312,0.000226206,0.000217432,0.970124,0.000102656,0.0292169,"tree_10","tree_10","tree_10",0.350818271794872,1,260
"261",0.0969057,0.0702827,0.0410115,0.385094,0.127323,0.279382,"tree_10","tree_10","tree_10",0.350416323076923,1,261
"262",0.140146,0.0332349,0.0496167,0.418431,0.106745,0.251825,"tree_10","tree_10","tree_10",0.35043222051282,1,262
"263",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.350467912820513,1,263
"264",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.361997758974359,1,264
"265",6.5461e-05,0.00151478,0.00103577,0.0544996,0.000187446,0.942697,"tree_21","tree_10","tree_10",0.358537297435897,1,265
"266",0.0956544,0.0700144,0.0405184,0.384875,0.127355,0.281583,"tree_10","tree_10","tree_10",0.358588887179487,1,266
"267",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.357115041025641,1,267
"268",0.150361,0.386752,0.0554839,0.136962,0.0319724,0.238469,"tree_8","tree_10","tree_10",0.357107066666667,1,268
"269",1.56184e-05,0.0444293,1.98793e-06,0.867576,0.0871806,0.000796053,"tree_10","tree_10","tree_10",0.357115041025641,1,269
"270",0.0746162,0.658703,0.0137263,0.12246,0.0364712,0.0940239,"tree_8","tree_10","tree_10",0.365756451282051,1,270
"271",0.171659,0.0710701,0.0834485,0.36883,0.104752,0.20024,"tree_10","tree_10","tree_10",0.363784605128205,1,271
"272",0.00778931,0.161051,0.0735555,0.637909,0.00711119,0.112584,"tree_10","tree_10","tree_10",0.363792528205128,1,272
"273",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.361824015384615,1,273
"274",0.000989448,0.00176702,0.00501161,0.974561,0.00283817,0.0148331,"tree_10","tree_10","tree_10",0.369410835897436,1,274
"275",0.399993,0.0255026,0.0551419,0.209254,0.171906,0.138203,"tree_30","tree_10","tree_10",0.369375143589744,1,275
"276",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.350651553846154,1,276
"277",0.1803,0.150605,0.0520168,0.291676,0.11007,0.215332,"tree_10","tree_10","tree_10",0.352094323076923,1,277
"278",0.000127699,0.00567553,0.39327,0.024242,0.0439079,0.532777,"tree_21","tree_10","tree_10",0.352094323076923,1,278
"279",0.54946,0.0255542,0.0740059,0.154039,0.116689,0.0802511,"tree_30","tree_10","tree_10",0.344106015384615,1,279
"280",0.0594154,0.344557,0.0361399,0.267459,0.0757146,0.216714,"tree_8","tree_10","tree_10",0.326490912820513,1,280
"281",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.323876579487179,1,281
"282",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.333748758974359,1,282
"283",0.000118803,0.177813,5.43154e-06,0.73311,0.0870291,0.0019236,"tree_10","tree_10","tree_10",0.333748758974359,1,283
"284",0.0042466,0.7984,0.0181348,0.148488,0.00381985,0.0269111,"tree_8","tree_10","tree_10",0.333697169230769,1,284
"285",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.334935794871795,1,285
"286",0.140962,0.363977,0.0262315,0.226275,0.0698847,0.17267,"tree_8","tree_10","tree_10",0.349055897435897,1,286
"287",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.357584538461538,1,287
"288",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.373542692307692,1,288
"289",0.0565783,0.00790047,0.0819896,0.400906,0.337333,0.115293,"tree_10","tree_10","tree_10",0.363814,1,289
"290",0.232013,0.0253632,0.119034,0.206233,0.0234933,0.393863,"tree_21","tree_10","tree_10",0.367941846153846,1,290
"291",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.368212025641026,1,291
"292",0.254468,0.109668,0.0398853,0.334808,0.0881041,0.173067,"tree_10","tree_10","tree_10",0.375333384615385,1,292
"293",0.000748175,0.000140671,0.000488169,0.441002,0.545336,0.0122852,"tree_2","tree_10","tree_10",0.375377,1,293
"294",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.357656102564103,1,294
"295",0.37543,0.0510009,0.0723638,0.199852,0.16574,0.135613,"tree_30","tree_10","tree_10",0.365865923076923,1,295
"296",0.243974,0.0529538,0.0464969,0.339403,0.104639,0.212534,"tree_10","tree_10","tree_10",0.365901615384615,1,296
"297",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.363890615384615,1,297
"298",0.167038,0.0552456,0.0715814,0.42923,0.107767,0.169138,"tree_10","tree_10","tree_10",0.386925948717949,1,298
"299",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.403117153846154,1,299
"300",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.402734230769231,1,300
"301",0.000221256,0.0063447,8.42794e-05,0.803446,0.14637,0.0435335,"tree_10","tree_10","tree_10",0.402734230769231,1,301
"302",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.402690615384615,1,302
"303",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.397802333333333,1,303
"304",0.619573,0.07181,0.0625338,0.102806,0.0809322,0.0623446,"tree_30","tree_10","tree_10",0.41402058974359,1,304
"305",1.33514e-05,6.9722e-05,2.40454e-07,0.935559,0.0621602,0.0021972,"tree_10","tree_10","tree_10",0.41402058974359,1,305
"306",0.0025891,0.00603154,0.000348763,0.616372,0.148298,0.22636,"tree_10","tree_10","tree_10",0.431700384615385,1,306
"307",0.122622,0.00231551,0.043215,0.75933,0.0348931,0.0376241,"tree_10","tree_10","tree_10",0.426882641025641,1,307
"308",0.0119672,0.00225267,0.000388937,0.488157,0.00170637,0.495528,"tree_21","tree_10","tree_10",0.426882641025641,1,308
"309",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.420995692307692,1,309
"310",0.214721,0.106227,0.0474775,0.379367,0.0826903,0.169517,"tree_10","tree_10","tree_10",0.415989902564103,1,310
"311",0.0172108,0.0496847,0.000613301,0.915642,0.0108776,0.00597115,"tree_10","tree_10","tree_10",0.415989902564103,1,311
"312",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.414672928205128,1,312
"313",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.404307348717949,1,313
"314",0.00166468,0.0197279,0.000545195,0.529437,0.0379005,0.410725,"tree_10","tree_10","tree_10",0.404307348717949,1,314
"315",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.413947015384615,1,315
"316",0.00158215,0.168847,0.0144692,0.213247,0.542983,0.0588721,"tree_2","tree_10","tree_10",0.430255528205128,1,316
"317",0.0312717,0.000569884,0.00188928,0.92262,0.00420763,0.0394415,"tree_10","tree_10","tree_10",0.430299143589744,1,317
"318",0.0119486,0.0268012,0.0109411,0.785496,0.000906357,0.163907,"tree_10","tree_10","tree_10",0.429895630769231,1,318
"319",0.179301,0.0934586,0.118454,0.252525,0.186022,0.170239,"tree_10","tree_10","tree_10",0.437239246153846,1,319
"320",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.431872871794872,1,320
"321",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.421461641025641,1,321
"322",0.238463,0.000162299,0.0359574,0.542467,0.118418,0.0645325,"tree_10","tree_10","tree_10",0.421418025641026,1,322
"323",8.68254e-05,0.000396253,4.52279e-05,0.781,0.170348,0.0481236,"tree_10","tree_10","tree_10",0.421433923076923,1,323
"324",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.426065717948718,1,324
"325",0.00282403,0.00425461,0.000836195,0.915787,0.00599439,0.0703041,"tree_10","tree_10","tree_10",0.409336897435897,1,325
"326",0.0567699,0.739137,0.00823295,0.095243,0.0271958,0.0734216,"tree_8","tree_10","tree_10",0.400792358974359,1,326
"327",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.390959,1,327
"328",0.0203219,0.115727,0.00202467,0.171315,0.149598,0.541013,"tree_21","tree_10","tree_10",0.395101487179487,1,328
"329",0.000439149,0.00359176,9.57316e-05,0.0110072,0.00265273,0.982213,"tree_21","tree_10","tree_10",0.39510941025641,1,329
"330",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.392649897435897,1,330
"331",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.376431769230769,1,331
"332",1.34389e-08,3.04826e-05,1.34879e-08,0.0367444,1.82311e-06,0.963223,"tree_21","tree_10","tree_10",0.376388153846154,1,332
"333",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.392692743589744,1,333
"334",4.2515e-05,3.21792e-05,4.62583e-07,0.575799,0.000469625,0.423656,"tree_10","tree_10","tree_10",0.386377307692308,1,334
"335",0.00717917,0.00205212,0.0115835,0.975435,0.00026806,0.0034823,"tree_10","tree_10","tree_10",0.384867769230769,1,335
"336",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.398230384615385,1,336
"337",4.6958e-05,0.00192573,9.15158e-06,0.413493,0.531243,0.0532821,"tree_2","tree_10","tree_10",0.399385743589744,1,337
"338",0.000870007,0.0103017,0.00198149,0.569536,0.0175031,0.399807,"tree_10","tree_10","tree_10",0.386556282051282,1,338
"339",0.0103903,0.904326,0.00172587,0.0738464,0.00734116,0.00237031,"tree_8","tree_10","tree_10",0.38676917948718,1,339
"340",0.119131,0.210786,0.0295766,0.397408,0.0451063,0.197992,"tree_10","tree_10","tree_10",0.385599871794872,1,340
"341",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.379837928205128,1,341
"342",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.373196364102564,1,342
"343",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.360482184615385,1,343
"344",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.360446492307692,1,344
"345",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.339923876923077,1,345
"346",0.102437,0.0705313,0.0621516,0.375829,0.16546,0.223591,"tree_10","tree_10","tree_10",0.345944338461538,1,346
"347",6.26537e-05,0.00723789,0.206746,0.649714,1.2923e-06,0.136238,"tree_10","tree_10","tree_10",0.345987953846154,1,347
"348",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.347397184615385,1,348
"349",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.35442641025641,1,349
"350",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.347154189333333,1,350
"351",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.352881420102564,1,351
"352",0.00683145,0.0176392,0.000255989,0.919325,0.0460015,0.00994697,"tree_10","tree_10","tree_10",0.359207102153846,1,352
"353",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.359199179076923,1,353
"354",0.140962,0.363977,0.0262315,0.226275,0.0698847,0.17267,"tree_8","tree_10","tree_10",0.35396443548718,1,354
"355",0.00137582,0.00211679,0.000151995,0.734389,0.000777069,0.26119,"tree_10","tree_10","tree_10",0.336964050871795,1,355
"356",0.00110332,0.000642537,0.0122272,0.967679,0.00289528,0.0154529,"tree_10","tree_10","tree_10",0.338083332923077,1,356
"357",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.333033204717949,1,357
"358",0.0848325,0.478636,0.0553804,0.260828,0.040756,0.0795667,"tree_8","tree_10","tree_10",0.318473132923077,1,358
"359",0.145872,0.311103,0.0403375,0.238152,0.0880841,0.176452,"tree_8","tree_10","tree_10",0.323891097025641,1,359
"360",0.688288,0.00240921,0.0217605,0.0587302,0.0403707,0.188441,"tree_30","tree_10","tree_10",0.320968994461538,1,360
"361",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.320961020102564,1,361
"362",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.321947789333333,1,362
"363",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.321947789333333,1,363
"364",0.0698351,0.678455,0.0133145,0.115405,0.0339459,0.0890445,"tree_8","tree_10","tree_10",0.32644104574359,1,364
"365",0.388954,0.0799976,0.0415377,0.330041,0.100451,0.0590187,"tree_30","tree_10","tree_10",0.333159943179487,1,365
"366",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.333829353435897,1,366
"367",0.140962,0.363977,0.0262315,0.226275,0.0698847,0.17267,"tree_8","tree_10","tree_10",0.324445789333333,1,367
"368",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.324481481641026,1,368
"369",0.000485369,7.60865e-11,0.997299,0.000138384,0.000187565,0.00188991,"tree_31","tree_10","tree_10",0.318756284205128,1,369
"370",0.246744,0.0779616,0.0301837,0.506808,0.00648286,0.13182,"tree_10","tree_10","tree_10",0.318807873948718,1,370
"371",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.31174156574359,1,371
"372",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.288280599333333,1,372
"373",0.162119,0.332859,0.0226212,0.371644,0.0064125,0.104344,"tree_10","tree_10","tree_10",0.288332189076923,1,373
"374",0.218513,0.0468991,0.0556665,0.31242,0.145817,0.220685,"tree_10","tree_10","tree_10",0.282641237794872,1,374
"375",0.229493,0.0235307,0.0417162,0.328799,0.150076,0.226385,"tree_10","tree_10","tree_10",0.27956395574359,1,375
"376",0.153922,0.339928,0.0245828,0.216538,0.0352603,0.229768,"tree_8","tree_10","tree_10",0.262011545487179,1,376
"377",0.000903378,0.00227684,0.00853782,0.0016932,0.00755597,0.979033,"tree_21","tree_10","tree_10",0.262011545487179,1,377
"378",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.270632571128205,1,378
"379",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.271801878820513,1,379
"380",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.277563822410256,1,380
"381",0.396682,2.55561e-05,0.017206,0.322239,0.174741,0.0891063,"tree_30","tree_10","tree_10",0.274797899333333,1,381
"382",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.292397335230769,1,382
"383",0.00736996,0.00163386,0.000238842,0.458372,0.00097452,0.531411,"tree_21","tree_10","tree_10",0.291959822410256,1,383
"384",0.00437976,0.000380931,4.15198e-05,0.545172,0.000573489,0.449452,"tree_10","tree_10","tree_10",0.295069412153846,1,384
"385",0.542459,0.00100536,0.00819984,0.401936,0.0140173,0.0323825,"tree_30","tree_10","tree_10",0.287639863435897,1,385
"386",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.303481453179487,1,386
"387",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.30599255574359,1,387
"388",0.00432298,0.0161995,0.263837,0.0601633,0.00315904,0.652319,"tree_21","tree_10","tree_10",0.30680955574359,1,388
"389",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.314117468974359,1,389
